HGNC ID	Approved Symbol	Entrez Gene ID
1713	CDAN1	146059
1715	CDAN3	
1716	CDB2	
1717	SEPT7	989
1718	CDC14A	8556
1719	CDC14B	8555
1720	CDC16	8881
1722	CDK1	983
1723	CDC20	991
1724	CDC23	8697
1725	CDC25A	993
1726	CDC25B	994
1727	CDC25C	995
1728	CDC27	996
1729	CDK11B	984
1730	CDK11A	728642
1733	CDK13	8621
1734	CDC34	997
1735	CDC37	11140
1736	CDC42	998
1737	CDC42BPA	8476
1738	CDC42BPB	9578
1739	CDC45	8318
1742	LRBA	987
1743	CDC5L	988
1744	CDC6	990
1745	CDC7	8317
1748	CDH1	999
1749	CDH10	1008
1750	CDH11	1009
1751	CDH12	1010
1752	CDH12P2	1011
1753	CDH13	1012
1754	CDH15	1013
1755	CDH16	1014
1756	CDH17	1015
1757	CDH18	1016
1758	CDH19	28513
1759	CDH2	1000
1760	CDH20	28316
1762	CDH3	1001
1763	CDH4	1002
1764	CDH5	1003
1765	CDH6	1004
1766	CDH7	1005
1767	CDH8	1006
1768	CDH9	1007
1769	CDIPT	10423
1770	CDK10	8558
1771	CDK2	1017
1772	CDK3	1018
1773	CDK4	1019
1774	CDK5	1020
1775	CDK5R1	8851
1776	CDK5R2	8941
1777	CDK6	1021
1778	CDK7	1022
1779	CDK8	1024
1780	CDK9	1025
1781	CDKL1	8814
1782	CDKL2	8999
1784	CDKN1A	1026
1785	CDKN1B	1027
1786	CDKN1C	1028
1787	CDKN2A	1029
1788	CDKN2B	1030
1789	CDKN2C	1031
1790	CDKN2D	1032
1791	CDKN3	1033
1792	CDL1	
1793	CDL2	
1795	CDO1	1036
1798	CDR1	1038
1799	CDR2	1039
1800	CDS1	1040
1801	CDS2	8760
1802	CDSN	1041
1804	CD52	1043
1805	CDX1	1044
1806	CDX2	1045
1808	CDX4	1046
1809	CDY1	9085
1810	CDY2A	9426
1811	CDYL	9425
1814	CEACAM1	634
1815	CEACAM3	1084
1816	CEACAM4	1089
1817	CEACAM5	1048
1818	CEACAM6	4680
1819	CEACAM7	1087
1820	CEACAM8	1088
1821	CEACAMP1	1090
1822	CEACAMP10	1098
1823	CEACAMP11	1086
1824	CEACAMP2	1091
1825	CEACAMP3	1092
1826	CEACAMP4	1093
1827	CEACAMP5	1085
1828	CEACAMP6	1094
1829	CEACAMP7	1095
1830	CEACAMP8	1096
1831	CEACAMP9	1097
1833	CEBPA	1050
1834	CEBPB	1051
1835	CEBPD	1052
1836	CEBPE	1053
1837	CEBPG	1054
1838	CECR	
1839	ADA2	51816
1840	CECR2	27443
1841	CECR3	27442
1842	HDHD5-AS1	100130717
1843	HDHD5	27440
1844	TMEM121B	27439
1845	CECR7	100130418
1846	HSFY1P1	27437
1847	CECR9	30847
1848	CEL	1056
1849	CELP	1057
1850	CELSR1	9620
1851	CENPA	1058
1852	CENPB	1059
1854	CENPC	1060
1855	CENPCP1	1061
1856	CENPE	1062
1857	CENPF	1063
1858	CNTRL	11064
1859	CEP250	11190
1860	CEPA	
1862	CER1	9350
1863	CES1	1066
1864	CES2	8824
1865	CES3	23491
1866	CETN1	1068
1867	CETN2	1069
1868	CETN3	1070
1869	CETP	1071
1873	CFDP1	10428
1874	CFL1	1072
1875	CFL2	1073
1876	CFLAR	8837
1877	CFL1P5	1074
1878	CFL1P2	391039
1879	CFL1P3	100131874
1880	CFL1P4	645980
1881	CFM1	10167
1882	CFM2	23727
1884	CFTR	1080
1885	CGA	1081
1886	CGB3	1082
1887	CGF1	
1888	CGGBP1	8545
1907	CH25H	9023
1908	VPS13A	23230
1909	CHAD	1101
1910	CHAF1A	10036
1911	CHAF1B	8208
1912	CHAT	1103
1913	RCC1	1104
1914	RCBTB2	1102
1915	CHD1	1105
1916	CHD1L	9557
1917	CHD2	1106
1918	CHD3	1107
1919	CHD4	1108
1925	CHEK1	1111
1928	FOXN3	1112
1929	CHGA	1113
1930	CHGB	1114
1932	CHI3L1	1116
1933	CHI3L2	1117
1934	CHIC1	53344
1935	CHIC2	26511
1936	CHIT1	1118
1937	CHKA	1119
1938	CHKB	1120
1939	CHL1	10752
1940	CHM	1121
1941	CHML	1122
1943	CHN1	1123
1944	CHN2	1124
1949	CHRD	8646
1950	CHRM1	1128
1951	CHRM2	1129
1952	CHRM3	1131
1953	CHRM4	1132
1954	CHRM5	1133
1955	CHRNA1	1134
1956	CHRNA2	1135
1957	CHRNA3	1136
1958	CHRNA4	1137
1959	CHRNA5	1138
1960	CHRNA7	1139
1961	CHRNB1	1140
1962	CHRNB2	1141
1963	CHRNB3	1142
1964	CHRNB4	1143
1965	CHRND	1144
1966	CHRNE	1145
1967	CHRNG	1146
1968	LYST	1130
1969	CHST1	8534
1970	CHST2	9435
1971	CHST3	9469
1972	CHST4	10164
1973	CHST5	23563
1974	CHUK	1147
1975	VSX2	338917
1976	CIDEA	1149
1977	CIDEB	27141
1980	CILP	8483
1982	CIRBP	1153
1983	UTP4	84916
1984	CISH	1154
1985	CIT	11113
1986	CITED1	4435
1987	CITED2	10370
1989	TBCB	1155
1990	CKAP2	26586
1991	CKB	1152
1992	CKBE	1156
1993	CKBP1	1157
1994	CKM	1158
1995	CKMT1B	1159
1996	CKMT2	1160
1999	CKS1BP7	137529
2000	CKS2	1164
2001	GREM1	26585
2002	SCAR2	
2004	CLA3	
2013	AP3S1	1176
2014	CLC	1178
2015	CLCA1	1179
2016	CLCA2	9635
2017	CLCA3P	9629
2018	CLCA4	22802
2019	CLCN1	1180
2020	CLCN2	1181
2021	CLCN3	1182
2022	CLCN4	1183
2023	CLCN5	1184
2024	CLCN6	1185
2025	CLCN7	1186
2026	CLCNKA	1187
2027	CLCNKB	1188
2032	CLDN1	9076
2033	CLDN10	9071
2034	CLDN12	9069
2035	CLDN14	23562
2036	CLDN15	24146
2037	CLDN16	10686
2038	CLDN17	26285
2039	CLDN18	51208
2040	CLDN19	149461
2041	CLDN2	9075
2042	CLDN20	49861
2044	CLDN22	53842
2045	CLDN3	1365
2046	CLDN4	1364
2047	CLDN5	7122
2048	CLDN6	9074
2049	CLDN7	1366
2050	CLDN8	9073
2051	CLDN9	9080
2052	CLEC3A	10143
2053	CLEC2B	9976
2054	CLEC5A	23601
2060	CLGN	1047
2062	CLIC1	1192
2063	CLIC2	1193
2064	CLIC3	9022
2065	CLIC6	54102
2067	PDLIM1	9124
2068	CLK1	1195
2069	CLK2	1196
2070	CLK2P1	1197
2071	CLK3	1198
2073	TPP1	1200
2074	CLN3	1201
2076	CLN5	1203
2077	CLN6	54982
2079	CLN8	2055
2080	CLNS1A	1207
2081	CLNS1AP1	1204
2082	CLOCK	9575
2084	CLPP	8192
2085	CLPS	1208
2086	COTL1P1	27170
2087	CLPTM1	1209
2088	CLPX	10845
2090	CLTA	1211
2091	CLTB	1212
2092	CLTC	1213
2093	CLTCL1	8218
2095	CLU	1191
2096	CLUL1	27098
2097	CMA1	1215
2098	CMAHP	8418
2102	CMD1B	
2106	CMD1F	
2108	CMD1H	
2121	CMKLR1	1240
2124	CMM	
2126	CMR1A	1245
2127	CMR2A	1246
2128	CMR3A	1247
2129	CMT1A	
2132	CMT2B	
2135	SBF2	81846
2137	CMTX2	
2138	CMTX3	
2139	CNA1	1255
2141	CNC2	
2148	CNGA1	1259
2149	CNGA2	1260
2150	CNGA3	1261
2151	CNGB1	1258
2152	CNGA4	1262
2153	CNGB3	54714
2154	PLK3	1263
2155	CNN1	1264
2156	CNN2	1265
2157	CNN3	1266
2158	CNP	1267
2159	CNR1	1268
2160	CNR2	1269
2163	PCDHA14	26307
2169	CNTF	1270
2170	CNTFR	1271
2171	CNTN1	1272
2172	CNTN2	6900
2173	CNTN3	5067
2174	CNTN4	152330
2175	CNTN5	53942
2176	CNTN6	27255
2180	COCH	1690
2182	COD2	
2183	VPS13B	157680
2184	COIL	8161
2185	COL10A1	1300
2186	COL11A1	1301
2187	COL11A2	1302
2188	COL12A1	1303
2190	COL13A1	1305
2191	COL14A1	7373
2192	COL15A1	1306
2193	COL16A1	1307
2194	COL17A1	1308
2195	COL18A1	80781
2196	COL19A1	1310
2197	COL1A1	1277
2198	COL1A2	1278
2199	COL1AR	1279
2200	COL2A1	1280
2201	COL3A1	1281
2202	COL4A1	1282
2203	COL4A2	1284
2204	COL4A3	1285
2205	COL4A3BP	10087
2206	COL4A4	1286
2207	COL4A5	1287
2208	COL4A6	1288
2209	COL5A1	1289
2210	COL5A2	1290
2211	COL6A1	1291
2212	COL6A2	1292
2213	COL6A3	1293
2214	COL7A1	1294
2215	COL8A1	1295
2216	COL8A2	1296
2217	COL9A1	1297
2218	COL9A2	1298
2219	COL9A3	1299
2220	COLEC10	10584
2221	MBL3P	50639
2226	COLQ	8292
2227	COMP	1311
2228	COMT	1312
2230	COPA	1314
2231	COPB1	1315
2232	COPB2	9276
2234	COPE	11316
2235	KLF6	1316
2236	COPG1	22820
2237	COPG2	26958
2238	COPG2IT1	53844
2239	COPS3	8533
2240	COPS5	10987
2243	COPZ1	22818
2244	COQ7	10229
2245	CORD1	
2247	CORD4	
2251	CORD8	
2252	CORO1A	11151
2253	CORO1B	57175
2254	CORO1C	23603
2255	CORO2A	7464
2256	CORO2B	10391
2257	CORT	1325
2259	ENOX2	10495
2260	COX10	1352
2261	COX11	1353
2262	COX11P1	140468
2263	COX15	1355
2264	COX17	10063
2265	COX4I1	1327
2266	COX4I1P1	122867
2267	COX5A	9377
2268	COX5AP1	9385
2269	COX5B	1329
2270	COX5BP1	1330
2271	COX5BP2	1331
2272	COX5BP3	1332
2273	COX5BP4	1333
2274	COX5BP5	100288440
2275	COX5BP6	101234262
2276	COX5BP7	1336
2277	COX6A1	1337
2278	COX6A1P1	1338
2279	COX6A2	1339
2280	COX6B1	1340
2281	COX6B1P1	140603
2282	COX6B1P2	1342
2283	COX6B1P3	1343
2284	COX6B1P4	100462850
2285	COX6C	1345
2286	COX6CP1	9384
2287	COX7A1	1346
2288	COX7A2	1347
2289	COX7A2L	9167
2290	COX7A2P2	1348
2291	COX7B	1349
2292	COX7C	1350
2293	COX7CP1	9386
2294	COX8A	1351
2295	CP	1356
2296	CPA1	1357
2297	CPA2	1358
2298	CPA3	1359
2299	CPB1	1360
2300	CPB2	1361
2301	CPD	1362
2303	CPE	1363
2309	CPLX1	10815
2310	CPLX2	10814
2311	CPM	1368
2312	CPN1	1369
2313	CPN2	1370
2314	CPNE1	8904
2315	CPNE2	221184
2316	CPNE3	8895
2317	CPNE4	131034
2318	CPNE5	57699
2319	CPNE6	9362
2320	CPNE7	27132
2321	CPOX	1371
2322	CPP	340451
2323	CPS1	1373
2324	CPSF1	29894
2325	CPSF2	53981
2326	CPSF3	51692
2327	CPSF4	10898
2328	CPT1A	1374
2329	CPT1B	1375
2330	CPT2	1376
2332	CPXCR1	53336
2333	CPZ	8532
2334	CR1	1378
2335	CR1L	1379
2336	CR2	1380
2338	CRABP1	1381
2339	CRABP2	1382
2340	CRADD	8738
2342	CRAT	1384
2343	CRB1	23418
2345	CREB1	1385
2347	CREB3	10488
2348	CREBBP	1387
2349	ATF6B	1388
2350	CREBL2	1389
2351	CREG1	8804
2352	CREM	1390
2355	CRH	1392
2356	CRHBP	1393
2357	CRHR1	1394
2358	CRHR2	1395
2359	CRIM1	51232
2360	CRIP1	1396
2361	CRIP2	1397
2362	CRK	1398
2363	CRKL	1399
2364	CRLF1	9244
2365	CRMP1	1400
2366	CROT	54677
2367	CRP	1401
2368	CRPP1	171422
2370	MED14	9282
2371	MED14P1	359791
2372	MED23	9439
2374	CRSP5	10688
2375	MED17	9440
2376	MED26	9441
2377	MED27	9442
2378	MED7	9443
2379	CRTAP	10491
2380	HAPLN1	1404
2383	CRX	1406
2384	CRY1	1407
2385	CRY2	1408
2388	CRYAA	1409
2389	CRYAB	1410
2394	CRYBA1	1411
2395	CRYBA2	1412
2396	CRYBA4	1413
2397	CRYBB1	1414
2398	CRYBB2	1415
2399	CRYBB2P1	1416
2400	CRYBB3	1417
2408	CRYGA	1418
2409	CRYGB	1419
2410	CRYGC	1420
2411	CRYGD	1421
2412	CRYGEP	200575
2413	CRYGFP	1423
2414	CRYGGP	1424
2417	CRYGS	1427
2418	CRYM	1428
2419	CRYZ	1429
2420	CRYZL1	9946
2421	CRYZP1	1430
2422	CS	1431
2428	YBX3	8531
2429	YBX3P1	440359
2431	CSE1L	1434
2432	CSF1	1435
2433	CSF1R	1436
2434	CSF2	1437
2435	CSF2RA	1438
2436	CSF2RB	1439
2437	CSF2RBP1	23772
2438	CSF3	1440
2439	CSF3R	1441
2440	CSH1	1442
2441	CSH2	1443
2442	CSHL1	1444
2444	CSK	1445
2445	CSN1S1	1446
2446	CSN3	1448
2447	CSN2	1447
2451	CSNK1A1	1452
2452	CSNK1D	1453
2453	CSNK1E	1454
2454	CSNK1G1	53944
2455	CSNK1G2	1455
2456	CSNK1G3	1456
2457	CSNK2A1	1457
2458	CSNK2A3	283106
2459	CSNK2A2	1459
2460	CSNK2B	1460
2464	VCAN	1462
2465	NCAN	1463
2466	CSPG4	1464
2467	CSPG5	10675
2468	SMC3	9126
2469	CSRP1	1465
2470	CSRP2	1466
2471	CSRP2P1	1467
2472	CSRP3	8048
2473	CST1	1469
2474	CST2	1470
2475	CST3	1471
2476	CST4	1472
2477	CST5	1473
2478	CST6	1474
2479	CST7	8530
2480	CST8	10047
2481	CSTA	1475
2482	CSTB	1476
2483	CSTF1	1477
2484	CSTF2	1478
2485	CSTF3	1479
2486	CSTP1	1480
2487	CSTP2	1481
2488	NKX2-5	
2489	CTAA1	
2490	CTAA2	
2491	CTAG1B	1485
2492	CTAG2	30848
2494	CTBP1	1487
2495	CTBP2	1488
2496	CTBS	1486
2497	CTD	1283
2498	CTDP1	9150
2499	CTF1	1489
2500	CTGF	1490
2501	CTH	1491
2502	CTHM	
2505	CTLA4	1493
2509	CTNNA1	1495
2510	CTNNA2	1496
2511	CTNNA3	29119
2512	CTNNAL1	8727
2513	CTNNA1P1	1498
2514	CTNNB1	1499
2515	CTNND1	1500
2516	CTNND2	1501
2518	CTNS	1497
2519	CTPS1	1503
2520	CTPS2	56474
2521	CTRB1	1504
2522	CTRB2	440387
2523	CTRC	11330
2524	CTRL	1506
2527	CTSB	1508
2528	CTSC	1075
2529	CTSD	1509
2530	CTSE	1510
2531	CTSF	8722
2532	CTSG	1511
2535	CTSH	1512
2536	CTSK	1513
2537	CTSL	1514
2538	CTSV	1515
2539	CTSLP1	118945
2540	CTSLP2	1517
2541	CTSLP3	644021
2542	CTSO	1519
2545	CTSS	1520
2546	CTSW	1521
2547	CTSZ	1522
2548	CUBN	8029
2549	CELF1	10658
2550	CELF2	10659
2551	CUL1	8454
2552	CUL2	8453
2553	CUL3	8452
2554	CUL4A	8451
2555	CUL4B	8450
2556	CUL5	8065
2557	CUX1	1523
2558	CX3CR1	1524
2559	CXADR	1525
2560	CXB3S	
2561	CXCR4	7852
2563	TEX28	1527
2567	OFD1	8481
2568	MAMLD1	10046
2569	RTL8C	8933
2570	CYB5A	1528
2571	CYB561	1534
2573	CYB5AP2	100128621
2574	CYB5AP3	1531
2575	CYB5AP4	1532
2576	CYB5AP5	100289051
2577	CYBA	1535
2578	CYBB	1536
2579	CYC1	1537
2580	CYCSP41	360186
2581	CYCSP42	343727
2582	CYLC1	1538
2583	CYLC2	1539
2584	CYLD	1540
2586	CLIP2	7461
2587	CYMD	
2588	CYMP	643160
2589	OFD1P18Y	10751
2590	CYP11A1	1583
2591	CYP11B1	1584
2592	CYP11B2	1585
2593	CYP17A1	1586
2594	CYP19A1	1588
2595	CYP1A1	1543
2596	CYP1A2	1544
2597	CYP1B1	1545
2599	CYP21A1P	1590
2600	CYP21A2	1589
2602	CYP24A1	1591
2603	CYP26A1	1592
2605	CYP27A1	1593
2606	CYP27B1	1594
2608	CYP2A13	1553
2610	CYP2A6	1548
2611	CYP2A7	1549
2612	CYP2A7P1	1550
2613	CYP2A7P2	
2615	CYP2B6	1555
2616	CYP2B7P	1556
2620	CYP2C18	1562
2621	CYP2C19	1557
2622	CYP2C8	1558
2623	CYP2C9	1559
2624	CYP2D7	1564
2625	CYP2D6	1565
2628	CYP2D8P	1568
2631	CYP2E1	1571
2632	CYP2F1	1572
2633	CYP2G1P	22952
2634	CYP2J2	1573
2637	CYP3A4	1576
2638	CYP3A5	1577
2640	CYP3A7	1551
2641	CYP46A1	10858
2642	CYP4A11	1579
2644	CYP4B1	1580
2645	CYP4F2	8529
2646	CYP4F3	4051
2647	CYP4F29P	54055
2648	CYP4F8	11283
2649	CYP51A1	1595
2651	CYP7A1	1581
2652	CYP7B1	9420
2653	CYP8B1	1582
2654	CYR61	3491
2661	DAB1	1600
2662	DAB2	1601
2663	DACH1	1602
2664	DAD1	1603
2665	CD55	1604
2666	DAG1	1605
2671	DAO	1610
2672	DAP	1611
2673	DAP3	7818
2674	DAPK1	1612
2675	DAPK2	23604
2676	DAPK3	1613
2678	DARS	1615
2680	DIDO1	11083
2681	DAXX	1616
2682	DAZ1	1617
2683	DAZAP1	26528
2684	DAZAP2	9802
2685	DAZL	1618
2687	BRINP1	1620
2689	DBH	1621
2690	DBI	1622
2691	DBIP2	1623
2692	DBIP1	1624
2695	DBN1	1627
2696	DBNL	28988
2697	DBP	1628
2698	DBT	1629
2699	DDX3Y	8653
2700	DCLK1	9201
2701	DCC	1630
2703	ECI1	1632
2704	DCK	1633
2705	DCN	1634
2707	ACE	1636
2708	DCR	
2709	DCT	1638
2710	DCTD	1635
2711	DCTN1	1639
2712	DCTN2	10540
2713	DCTN3	11258
2714	DCX	1641
2715	DDAH1	23576
2716	DDAH2	23564
2717	DDB1	1642
2718	DDB2	1643
2719	DDC	1644
2720	ASAP1	50807
2721	ASAP2	8853
2725	GADD45AP1	1648
2726	DDIT3	1649
2727	DDO	8528
2728	DDOST	1650
2730	DDR1	780
2731	DDR2	4921
2732	DDT	1652
2733	DDU	
2734	DDX1	1653
2735	DDX10	1662
2736	DDX11	1663
2737	DDX12P	440081
2738	DHX15	1665
2739	DHX16	8449
2740	DDX17	10521
2741	DDX18	8886
2742	DDX19B	11269
2743	DDX20	11218
2744	DDX21	9188
2745	DDX3X	1654
2746	DDX5	1655
2747	DDX6	1656
2749	DHX8	1659
2750	DHX9	1660
2751	DHX9P1	1661
2752	PIAS1	8554
2753	DECR1	1666
2754	DECR2	26063
2755	DEDD	9191
2760	DEF6	50619
2761	DEFA1	1667
2762	DEFA3	1668
2763	DEFA4	1669
2764	DEFA5	1670
2765	DEFA6	1671
2766	DEFB1	1672
2767	DEFB4A	1673
2768	DEK	7913
2769	DENR	8562
2770	DES	1674
2771	CFD	1675
2772	DFFA	1676
2773	DFFB	1677
2777	DFNX3	
2778	DFN5	1681
2781	DFN8	
2789	DFNA16	
2791	DFNA19	
2794	DFNA21	192644
2796	DFNA24	
2798	DFNA27	23722
2799	GRHL2	79977
2800	DFNA29	23720
2802	DFNA30	
2803	DFNA31	
2804	DFNA32	
2805	DFNA33	29779
2806	DFNA34	
2807	DFNA35	94140
2810	GSDME	1687
2812	DFNA7	
2819	DFNB13	
2820	DFNB14	
2823	DFNB17	
2825	DFNB19	
2827	DFNB20	
2832	DFNB26	
2833	DFNB27	
2837	DFNB5	
2842	DFNM1	
2843	DGAT1	8694
2844	DGCR	
2845	DGCR2	9993
2846	DGCR6	8214
2847	DGCR8	54487
2849	DGKA	1606
2850	DGKB	1607
2851	DGKD	8527
2852	DGKE	8526
2853	DGKG	1608
2854	DGKH	160851
2855	DGKI	9162
2856	DGKQ	1609
2857	DGKZ	8525
2858	DGUOK	1716
2859	DHCR24	1718
2860	DHCR7	1717
2861	DHFR	1719
2862	DHFRP1	573971
2863	DHFRP2	729816
2865	DHH	50846
2867	DHODH	1723
2869	DHPS	1725
2873	CYB5R3	1727
2874	NQO1	1728
2875	DIANPH	23771
2876	DIAPH1	1729
2877	DIAPH2	1730
2879	SEPT1	1731
2881	DIH1	1732
2883	DIO1	1733
2884	DIO2	1734
2885	DIO3	1735
2888	DISC1	27185
2889	DISC2	27184
2890	DKC1	1736
2891	DKK1	22943
2892	DKK2	27123
2893	DKK3	27122
2894	DKK4	27121
2895	EDAR	10913
2896	DLAT	1737
2897	DLC1	10395
2898	DLD	1738
2899	DLEC1	9940
2900	DLG1	1739
2901	DLG2	1740
2902	DLG3	1741
2903	DLG4	1742
2904	DLG5	9231
2905	DLGAP1	9229
2906	DLGAP2	9228
2907	DLK1	8788
2908	DLL1	28514
2909	DLL3	10683
2910	DLL4	54567
2911	DLST	1743
2912	DLSTP1	1744
2914	DLX1	1745
2915	DLX2	1746
2916	DLX3	1747
2917	DLX4	1748
2918	DLX5	1749
2919	DLX6	1750
2926	DMBT1	1755
2927	DMC1	11144
2928	DMD	1756
2932	DMP1	1758
2933	DMPK	1760
2934	DMRT1	1761
2935	DMRT2	10655
2936	DMWD	1762
2937	DMXL1	1657
2938	DMXL2	23312
2939	DNA2	1763
2940	DNAH1	25981
2941	DNAH10	196385
2942	DNAH11	8701
2943	DNAH12	201625
2945	DNAH14	127602
2946	DNAH17	8632
2948	DNAH2	146754
2949	DNAH3	55567
2950	DNAH5	1767
2951	DNAH6	1768
2952	DNAH8	1769
2953	DNAH9	1770
2954	DNAI1	27019
2955	DNAL4	10126
2956	DNASE1	1773
2957	DNASE1L1	1774
2958	DNASE1L2	1775
2959	DNASE1L3	1776
2960	DNASE2	1777
2961	DYNC1H1	1778
2962	DYNC2H1	79659
2963	DYNC1I1	1780
2964	DYNC1I2	1781
2966	DYNC1LI2	1783
2972	DNM1	1759
2973	DNM1L	10059
2974	DNM2	1785
2976	DNMT1	1786
2977	TRDMT1	1787
2978	DNMT3A	1788
2979	DNMT3B	1789
2980	DNMT3L	29947
2981	DNPEP	23549
2983	DNTT	1791
2985	DOC2A	8448
2986	DOC2B	8447
2987	DOCK1	1793
2988	DOCK2	1794
2989	DOCK3	1795
2990	DOK1	1796
2991	DOK2	9046
2992	DXO	1797
2993	DONSON	29980
2995	DPAGT1	1798
3002	DPEP1	1800
3003	DPH1	1801
3004	DPH2	1802
3005	DPM1	8813
3006	DPM2	8818
3007	DPM3	54344
3008	DPP3	10072
3009	DPP4	1803
3010	DPP6	1804
3011	DPT	1805
3012	DPYD	1806
3013	DPYS	1807
3014	DPYSL2	1808
3015	DPYSL3	1809
3016	DPYSL4	10570
3017	DR1	1810
3018	SLC26A3	1811
3019	DRAP1	10589
3020	DRD1	1812
3023	DRD2	1813
3024	DRD3	1814
3025	DRD4	1815
3026	DRD5	
3027	DRD5P1	1817
3028	DRD5P2	1818
3029	DRG1	4733
3030	DRG2	1819
3031	ARID3A	1820
3032	DRP2	1821
3033	ATN1	1822
3035	DSC1	1823
3036	DSC2	1824
3037	DSC3	1825
3039	DSCAM	1826
3040	RCAN1	1827
3041	RCAN2	10231
3042	RCAN3	11123
3043	PSMG1	8624
3044	DSCR3	10311
3045	DSCR4	10281
3046	PIGP	51227
3047	RIPPLY3	53820
3048	DSG1	1828
3049	DSG2	1829
3050	DSG3	1830
3051	TSC22D3	1831
3052	DSP	1832
3053	EPYC	1833
3054	DSPP	1834
3057	DTNA	1837
3058	DTNB	1838
3059	HBEGF	1839
3060	DTX1	1840
3061	DTYMK	1841
3062	DUOX1	53905
3063	DURS1	
3064	DUSP1	1843
3065	DUSP10	11221
3066	DUSP11	8446
3067	DUSP12	11266
3068	DUSP2	1844
3069	DUSP3	1845
3070	DUSP4	1846
3071	DUSP5	1847
3072	DUSP6	1848
3073	DUSP7	1849
3074	DUSP8	1850
3075	DUSP8P1	728813
3076	DUSP9	1852
3077	DUSP8P3	441554
3078	DUT	1854
3079	DUX1	26584
3081	DUX3	26582
3082	DUX4L1	22947
3083	DUX5	26581
3084	DVL1	1855
3085	DVL1P1	8215
3086	DVL2	1856
3087	DVL3	1857
3088	DWS	1858
3091	DYRK1A	1859
3092	DYRK1B	9149
3093	DYRK2	8445
3094	DYRK3	8444
3095	DYRK4	8798
3097	DYSF	8291
3098	TOR1A	1861
3101	DYT13	
3102	DYT2	1862
3107	DYT7	
3108	DYX1	
3109	DYX2	
3110	DYX3	
3111	DYX4	
3112	E11S	
3113	E2F1	1869
3114	E2F2	1870
3115	E2F3	1871
3116	E2F3P1	1872
3117	E2F3P2	100420003
3118	E2F4	1874
3119	E2F5	1875
3120	E2F6	1876
3121	E4F1	1877
3122	LEFTY2	7044
3123	EBAG9	9166
3126	EBF1	1879
3128	GPR183	1880
3129	EBI3	10148
3130	EBM	
3133	EBP	10682
3136	EBR3	1884
3137	EBR4	1885
3142	EBVM1	1887
3143	EBVS1	1888
3144	ECA1	
3145	TRPV5	56302
3146	ECE1	1889
3147	ECEL1	9427
3148	TYMP	1890
3149	ECH1	1891
3151	ECHS1	1892
3153	ECM1	1893
3154	ECM2	1842
3155	ECT2	1894
3157	EDA	1896
3164	EDF1	8721
3165	S1PR1	1901
3166	LPAR1	1902
3167	S1PR3	1903
3168	LPAR2	9170
3169	S1PR2	9294
3170	S1PR4	8698
3173	EDIL3	10085
3176	EDN1	1906
3177	EDN2	1907
3178	EDN3	1908
3179	EDNRA	1909
3180	EDNRB	1910
3182	PHC1	1911
3183	PHC2	1912
3185	EEA1	8411
3186	EEC1	
3187	EEC2	
3188	EED	8726
3189	EEF1A1	1915
3191	EEF1A1P1	54054
3192	EEF1A2	1917
3193	EEF1A1P43	1918
3194	EEF1A1P3	100421865
3195	EEF1A1P12	644604
3196	EEF1A1P13	133283
3197	EEF1A1P14	647167
3198	EEF1A1P15	643563
3199	EEF1A1P4	100421854
3200	EEF1A1P5	158078
3201	EEF1A1P6	221838
3202	EEF1A1P7	390924
3203	EEF1A1P8	389179
3204	EEF1A1P9	441032
3205	EEF1A1P10	100421829
3206	EEF1A1P11	440595
3207	EEF1B2P1	1932
3208	EEF1B2	1933
3209	EEF1B2P2	1934
3210	EEF1B2P3	644820
3211	EEF1D	1936
3212	EEF1E1	9521
3213	EEF1G	1937
3214	EEF2	1938
3215	EEGV1	1940
3218	EFEMP1	2202
3219	EFEMP2	30008
3221	EFNA1	1942
3222	EFNA2	1943
3223	EFNA3	1944
3224	EFNA4	1945
3225	EFNA5	1946
3226	EFNB1	1947
3227	EFNB2	1948
3228	EFNB3	1949
3229	EGF	1950
3230	CELSR3	1951
3231	CELSR2	1952
3232	MEGF6	1953
3233	MEGF8	1954
3234	MEGF9	1955
3235	EGFL6	25975
3236	EGFR	1956
3237	EGI	
3238	EGR1	1958
3239	EGR2	1959
3240	EGR3	1960
3241	EGR4	1961
3242	EHD1	10938
3243	EHD2	30846
3244	EHD3	30845
3245	EHD4	30844
3246	EHF	26298
3247	EHHADH	1962
3249	EIF1	10209
3250	EIF1AX	1964
3252	EIF1AY	9086
3254	EIF2A	83939
3255	EIF2AK3	9451
3257	EIF2B1	1967
3258	EIF2B2	8892
3259	EIF2B3	8891
3260	EIF2B4	
3261	EIF2B5	8893
3262	AGO1	26523
3263	AGO2	27161
3265	EIF2S1	1965
3266	EIF2S2	8894
3267	EIF2S3	1968
3270	EIF3J	8669
3271	EIF3A	8661
3272	EIF3I	8668
3273	EIF3H	8667
3274	EIF3G	8666
3275	EIF3F	8665
3276	EIF3FP1	54053
3277	EIF3E	3646
3278	EIF3D	8664
3279	EIF3C	8663
3280	EIF3B	8662
3282	EIF4A1	1973
3283	EIF4A1P1	54052
3284	EIF4A2	1974
3285	EIF4B	1975
3287	EIF4E	1977
3288	EIF4EBP1	1978
3289	EIF4EBP2	1979
3290	EIF4EBP3	8637
3292	EIF4EP1	1980
3293	EIF4E2	9470
3296	EIF4G1	1981
3297	EIF4G2	1982
3298	EIF4G3	8672
3299	EIF5	1983
3300	EIF5A	1984
3301	EIF5A2	56648
3303	EIF5AP2	1986
